,address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and_last (Mins),Sent_tnx,Received_tnx,NumberofCreated_Contracts,UniqueReceivedFrom_Addresses,UniqueSentTo_Addresses20,MinValueReceived,MaxValueReceived,AvgValueReceived5Average,MinValSent,MaxValSent,AvgValSent,MinValueSentToContract,MaxValueSentToContract,AvgValueSentToContract,TotalTransactions(IncludingTnxtoCreate_Contract),TotalEtherSent,TotalEtherReceived,TotalEtherSent_Contracts,TotalEtherBalance,TotalERC20Tnxs:,ERC20TotalEther_Received:,ERC20TotalEther_Sent:,ERC20TotalEtherSentContract:,ERC20UniqSent_Addr:,ERC20UniqRec_Addr:,ERC20UniqRecContractAddr:,ERC20AvgTimeBetweenSent_Tnx,ERC20AvgTimeBetweenRec_Tnx,ERC20AvgTimeBetweenContract_Tnx,ERC20MinVal_Rec,ERC20MaxVal_Rec,ERC20AvgVal_Rec,ERC20MinVal_Sent,ERC20MaxVal_Sent,ERC20AvgVal_Sent,ERC20UniqSentTokenName,ERC20UniqRecTokenName,ERC20MostSentTokenType,ERC20MostRecTokenType
1683,0x8f263aD0FfD2aEAaF33aEEB6e689f1D7E6bB4dcd,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1684,0x8f950B4e6edaCb14DD3c3258943Acd7A922d9F47,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1685,0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,0.0,21288.25,146274,0,5,1,5,0,10000000000000000,1000000000000000000,1.92356304e+17,0.0,0,0.0,0,0,0.0,7,0.0,961781520000000000,0,0,1,13370000000000000000,0,0,0,1,0,0.0,0.0,0.0,1.337e+19,13370000000000000000,0.0,0,0,0.0,0,1,0,Blockwell say NOTSAFU
1686,0x903Dc47Aa7C40f9f59Ef1E5C167ce1A9B39a2bFF,0.0,49497.1875,795916,0,17,1,3,0,0,1750000000000000000,1.0294117647058824e+17,0.0,0,0.0,0,0,0.0,24,0.0,1750000000000000000,0,0,2,0,0,2674000000000000000,0,0,2,0.0,0.0,9774977.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1687,0x903fe18b6023dB2c58623A39b064E7b3d3fd7740,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1688,0x9044Bca784ff17dD05Bd157f47C9cecb2dbcFFa5,0.0,12291.625,98333,0,9,0,8,0,38526287917737789,4301447287917737789,4.779385875464153e+17,0.0,0,0.0,0,0,0.0,9,0.0,4301447287917737789,0,0,1,0,0,1337000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1689,0x90528e15a6f3f9d6c101d71742e586e716988159,37184.06766917293,171354.0,4959418,134,3,0,1,40,104634400000000000,109997200000000000,3.6665733333333336e+16,0.0,10000000000000000000,722845143254312.2,0,0,0.0,145,9.686124919607784e+16,109997200000000000,0,604664089016995,109,38511774465000625128238458062,2295736234000001379179654872,36215819496140623838816406388,13,36,24,38983.944444444445,16696.972222222223,14737.115384615385,542122044.0,36213640904000000000000000000,1.069771512916684e+27,2659574413,1250349761000000000000000000,1.2754090188888897e+26,13,29,Tether USD,Paribus
1690,0x906047a5b110144e12ad2aad35762a51f421492e,0.0,27124.46835443038,4339887,0,159,1,60,0,0,3500000000000000000,0.0,0.0,0,0.0,0,0,0.0,183,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1691,0x9068327FF0f5E99aF7D1AEfC5310e4560C32b84B,0.0,135214.30555555556,4867715,0,37,0,27,0,0,41109885483783651869,1.1110779860482068e+18,0.0,0,0.0,0,0,0.0,37,0.0,41109885483783651869,0,0,2,0,0,99010000000000000000,0,0,2,0.0,0.0,118611661.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1692,0x90BDa34FB66c7eAD43CF8955ecdD8676102095eA,0.0,431327.2727272727,4744600,0,12,0,7,0,589156000000000,108603870000000000,416666666666666.7,0.0,0,0.0,0,0,0.0,12,0.0,5000000000000000,0,6029869000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
